433	0.00202351
434	0.00201075
435	0.00200001
436	0.00199206
437	0.00198263
438	0.00196558
439	0.00196127
440	0.00194681
441	0.00193529
442	0.00192626
443	0.00191719
444	0.00190581
445	0.00189477
446	0.00188051
447	0.00187403
448	0.00186415
449	0.00185387
450	0.00183967
451	0.00183110
452	0.00182168
453	0.00181558
454	0.00180521
455	0.00179484
456	0.00178127
457	0.00177247
458	0.00177028
459	0.00175633
460	0.00174745
461	0.00173794
462	0.00172743
463	0.00172087
464	0.00171121
465	0.00169863
466	0.00169232
467	0.00168295
468	0.00167702
469	0.00166761
470	0.00165860
471	0.00164824
472	0.00164509
473	0.00163347
474	0.00162386
475	0.00162086
476	0.00160983
477	0.00160584
478	0.00159158
479	0.00158870
480	0.00157560
481	0.00157431
482	0.00157071
483	0.00155693
484	0.00155523
485	0.00154628
486	0.00154158
487	0.00153490
488	0.00153131
489	0.00152346
490	0.00151722
491	0.00151250
492	0.00150391
493	0.00150067
494	0.00149137
495	0.00149940
496	0.00149674
497	0.00150717
498	0.00151475
499	0.00152662
500	0.00157286
501	0.00075284
502	0.00074187
503	0.00072597
504	0.00070917
505	0.00070077
506	0.00069510
507	0.00068889
508	0.00068144
509	0.00067523
510	0.00066973
511	0.00065940
512	0.00065940
513	0.00065402
514	0.00065048
515	0.00064212
516	0.00064028
517	0.00063450
518	0.00062945
519	0.00062219
520	0.00061784
521	0.00061457
522	0.00061125
523	0.00060520
524	0.00059966
525	0.00059754
526	0.00058955
527	0.00058616
528	0.00058431
529	0.00057579
530	0.00057174
531	0.00057071
532	0.00056564
533	0.00056157
534	0.00055550
535	0.00054934
536	0.00054725
537	0.00053829
538	0.00053637
539	0.00053466
540	0.00052750
541	0.00052542
542	0.00052226
543	0.00051614
544	0.00051104
545	0.00051054
546	0.00050605
547	0.00050097
548	0.00049550
549	0.00049221
550	0.00048707
551	0.00048505
552	0.00048150
553	0.00047895
554	0.00047246
555	0.00046799
556	0.00046650
557	0.00046082
558	0.00045751
559	0.00045242
560	0.00044909
561	0.00044728
562	0.00044171
563	0.00043853
564	0.00043573
565	0.00043140
566	0.00042774
567	0.00042479
568	0.00042077
569	0.00041855
570	0.00041628
571	0.00041118
572	0.00040764
573	0.00040664
574	0.00039934
575	0.00039757
576	0.00039412
577	0.00039204
578	0.00040627
579	0.00050621
580	0.00035569
581	0.00043727
582	0.00043305
583	0.00038675
584	0.00037135
585	0.00036406
586	0.00036076
587	0.00035666
588	0.00035259
589	0.00034968
590	0.00034770
591	0.00034391
592	0.00033999
593	0.00033852
594	0.00033646
595	0.00033335
596	0.00032972
597	0.00032830
598	0.00032551
599	0.00031926
600	0.00031866
601	0.00031628
602	0.00031518
603	0.00031084
604	0.00030877
605	0.00030574
606	0.00030301
607	0.00030192
608	0.00029798
609	0.00029497
610	0.00029287
611	0.00029158
612	0.00028783
613	0.00028732
614	0.00028408
615	0.00028153
616	0.00027902
617	0.00027593
618	0.00027327
619	0.00027313
620	0.00026954
621	0.00026766
622	0.00026528
623	0.00026157
624	0.00026126
625	0.00025893
626	0.00025682
627	0.00025499
628	0.00025127
629	0.00025122
630	0.00025036
631	0.00024709
632	0.00024588
633	0.00024315
634	0.00024224
635	0.00023884
636	0.00023913
637	0.00023723
638	0.00023522
639	0.00023293
640	0.00023082
641	0.00022882
642	0.00022861
643	0.00022858
644	0.00022414
645	0.00022271
646	0.00022014
647	0.00021710
648	0.00021648
649	0.00021542
650	0.00021540
651	0.00011601
652	0.00017146
653	0.00019989
654	0.00020461
655	0.00020514
656	0.00020324
657	0.00020255
658	0.00020047
659	0.00019882
660	0.00019668
661	0.00019594
662	0.00019360
663	0.00019282
664	0.00019123
665	0.00018819
666	0.00018813
667	0.00018624
668	0.00018498
669	0.00018421
670	0.00018215
671	0.00018098
672	0.00017900
673	0.00017742
674	0.00017618
675	0.00017745
676	0.00017560
677	0.00017280
678	0.00017229
679	0.00017055
680	0.00017000
681	0.00016793
682	0.00016636
683	0.00016425
684	0.00016342
685	0.00016326
686	0.00016188
687	0.00016087
688	0.00015922
689	0.00015810
690	0.00015599
691	0.00015566
692	0.00015428
693	0.00015352
694	0.00015181
695	0.00015129
696	0.00014806
697	0.00014920
698	0.00014704
699	0.00014538
700	0.00014488
701	0.00014215
702	0.00014286
703	0.00014169
704	0.00014184
705	0.00014021
706	0.00013870
707	0.00013641
708	0.00013602
709	0.00013466
710	0.00013510
711	0.00013378
712	0.00013121
713	0.00013171
714	0.00012984
715	0.00012792
716	0.00012781
717	0.00012698
718	0.00012605
719	0.00012684
720	0.00012500
721	0.00012265
722	0.00012146
723	0.00012189
724	0.00012044
725	0.00011916
726	0.00011834
727	0.00011801
728	0.00011562
729	0.00011531
730	0.00011412
731	0.00011396
732	0.00011212
733	0.00011235
734	0.00011074
735	0.00011026
736	0.00010932
737	0.00010834
738	0.00010678
739	0.00010710
740	0.00010562
741	0.00010610
742	0.00010379
743	0.00010177
744	0.00010172
745	0.00010273
900	0.00010102
